strike,call_bid,call_ask,call_lastPrice,volume_x,openInterest_x,put_bid,put_ask,put_lastPrice,volume_y,openInterest_y,gap_mid,gap_exec,expiry,tau_years,rf_annual,pv_div
485.0,0.0,0.0,167.15,6.0,0.0,0.0,0.0,2.03,82.0,0.0,4.207897473999992,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
490.0,0.0,0.0,153.71,1.0,0.0,0.0,0.0,2.34,214.0,0.0,-4.600268330069582,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
495.0,0.0,0.0,156.43,2.0,0.0,0.0,0.0,2.63,4.0,0.0,2.7715658658608504,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
500.0,0.0,0.0,143.91,2.0,0.0,0.0,0.0,2.37,3586.0,0.0,-4.546599938208743,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
505.0,0.0,0.0,138.6,3.0,0.0,0.0,0.0,2.95,3.0,0.0,-5.494765742278361,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
510.0,0.0,0.0,134.61,1.0,0.0,0.0,0.0,2.71,27.0,0.0,-4.302931546347935,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
515.0,0.0,0.0,129.67,75.0,0.0,0.0,0.0,3.06,16.0,0.0,-4.65109735041753,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
520.0,0.0,0.0,127.16,127.0,0.0,0.0,0.0,3.11,90.0,0.0,-2.269263154487092,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
525.0,0.0,0.0,121.84,153.0,0.0,0.0,0.0,3.28,44.0,0.0,-2.817428958556718,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
530.0,0.0,0.0,114.46,182.0,0.0,0.0,0.0,3.51,2722.0,0.0,-5.485594762626249,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
535.0,0.0,0.0,113.13,1.0,0.0,0.0,0.0,3.8,21.0,0.0,-2.1637605666958706,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
540.0,0.0,0.0,107.99,10.0,0.0,0.0,0.0,4.08,4456.0,0.0,-2.6419263707655034,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
545.0,0.0,0.0,100.71,23.0,0.0,0.0,0.0,4.26,293.0,0.0,-5.160092174835029,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
550.0,0.0,0.0,98.53,18.0,0.0,0.0,0.0,4.53,324.0,0.0,-2.6682579789046486,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
555.0,0.0,0.0,92.29,3.0,0.0,0.0,0.0,4.89,86.0,0.0,-4.326423782974274,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
560.0,0.0,0.0,89.27,440.0,0.0,0.0,0.0,5.18,141.0,0.0,-2.6945895870437937,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
565.0,0.0,0.0,85.37,31.0,0.0,0.0,0.0,5.62,82.0,0.0,-2.0927553911134282,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
570.0,0.0,0.0,82.15,23.0,0.0,0.0,0.0,6.32,108.0,0.0,-1.0709211951829332,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
575.0,0.0,0.0,74.51,10.0,0.0,0.0,0.0,6.57,125.0,0.0,-4.019086999252579,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
580.0,0.0,0.0,70.69,39.0,0.0,0.0,0.0,6.8,3628.0,0.0,-3.1272528033222073,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
585.0,0.0,0.0,66.0,9.0,0.0,0.0,0.0,8.1,51.0,0.0,-4.175418607391727,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
590.0,0.0,0.0,63.81,28.0,0.0,0.0,0.0,7.95,200.0,0.0,-1.273584411461357,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
595.0,0.0,0.0,59.27,12.0,0.0,0.0,0.0,9.38,105.0,0.0,-2.3017502155308733,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
600.0,0.0,0.0,55.02,158.0,0.0,0.0,0.0,9.22,5106.0,0.0,-1.4499160196005008,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
605.0,0.0,0.0,49.33,12.0,0.0,0.0,0.0,11.02,495.0,0.0,-3.998081823670134,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
610.0,0.0,0.0,45.59,156.0,0.0,0.0,0.0,11.13,226.0,0.0,-2.9062476277396527,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
615.0,0.0,0.0,43.06,227.0,0.0,0.0,0.0,12.02,1823.0,0.0,-1.384413431809282,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
620.0,0.0,0.0,38.35,631.0,0.0,0.0,0.0,12.7,3328.0,0.0,-1.8325792358789137,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
625.0,0.0,0.0,34.98,1149.0,0.0,0.0,0.0,14.23,4150.0,0.0,-1.7907450399484368,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
630.0,0.0,0.0,31.15,933.0,0.0,0.0,0.0,14.91,1947.0,0.0,-1.358910844018066,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
635.0,0.0,0.0,27.66,343.0,0.0,0.0,0.0,16.34,586.0,0.0,-1.3370766480875815,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
640.0,0.0,0.0,24.18,698.0,0.0,0.0,0.0,17.87,786.0,0.0,-1.4052424521572142,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
645.0,0.0,0.0,20.96,1103.0,0.0,0.0,0.0,19.61,695.0,0.0,-1.4234082562268426,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
650.0,0.0,0.0,18.52,2835.0,0.0,0.0,0.0,22.9,206.0,0.0,-2.2115740602963605,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
655.0,0.0,0.0,15.68,830.0,0.0,0.0,0.0,25.12,1062.0,0.0,-2.329739864365994,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
660.0,0.0,0.0,12.44,592.0,0.0,0.0,0.0,27.2,16.0,0.0,-2.70790566843551,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
665.0,0.0,0.0,10.0,226.0,0.0,0.0,0.0,32.26,23.0,0.0,-5.266071472505139,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
670.0,0.0,0.0,8.55,45.0,0.0,0.0,0.0,35.22,4.0,0.0,-4.7342372765747704,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
675.0,0.0,0.0,6.84,2340.0,0.0,0.0,0.0,37.29,20.0,0.0,-3.572403080644289,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
680.0,0.0,0.0,5.06,734.0,0.0,0.0,0.0,37.66,1.0,0.0,-0.7805688847139152,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
685.0,0.0,0.0,3.9,137.0,0.0,0.0,0.0,49.6,1.0,0.0,-8.938734688783555,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
690.0,0.0,0.0,3.01,333.0,0.0,0.0,0.0,46.32,6.0,0.0,-1.6069004928530717,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
695.0,0.0,0.0,2.09,124.0,0.0,0.0,0.0,56.45,2.0,0.0,-7.7150662969227,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
700.0,0.0,0.0,1.84,2162.0,0.0,0.0,0.0,61.05,3.0,0.0,-7.623232100992212,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
705.0,0.0,0.0,1.21,96.0,0.0,136.3,139.62,167.64,1.0,0.0,-80.22139790506185,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
710.0,0.0,0.0,0.9,19.0,0.0,0.0,0.0,66.5,10.0,0.0,-4.1295637091314745,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
715.0,0.0,0.0,0.74,37.0,0.0,0.0,0.0,115.23,1.0,0.0,-48.07772951320101,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
720.0,0.0,0.0,0.56,61.0,0.0,0.0,0.0,78.75,,0.0,-6.8358953172706265,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
725.0,0.0,0.0,0.42,10.0,0.0,85.38,88.57,98.5,1.0,0.0,-10.259061121340139,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
740.0,0.0,0.0,0.22,24.0,0.0,170.61,173.9,182.48,2.0,0.0,-80.91355853354892,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
745.0,0.0,0.0,0.18,75.0,0.0,105.45,108.57,119.45,,0.0,-10.766724337618541,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
750.0,0.0,0.0,0.14,116.0,0.0,0.0,0.0,120.59,1.0,1.0,-19.44489014168819,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
755.0,0.0,0.0,0.16,21.0,0.0,0.0,0.0,125.61,,0.0,-19.50305594575771,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
765.0,0.0,0.0,0.09,91.0,0.0,228.6,232.55,208.16,2.0,0.0,-114.65438755389684,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
780.0,0.0,0.0,0.08,1.0,0.0,180.21,185.0,178.0,1.0,0.0,-51.86888496610564,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
785.0,0.0,0.0,0.05,2.0,0.0,248.5,253.0,267.07,,0.0,-115.10205077017525,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
790.0,0.0,0.0,0.06,16.0,0.0,0.0,0.0,145.87,,0.0,-5.270216574244898,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
795.0,0.0,0.0,0.05,21.0,0.0,248.12,251.8,275.8,1.0,0.0,-104.42838237831441,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
800.0,0.0,0.0,0.04,326.0,0.0,170.74,174.25,206.1,400.0,0.0,-22.031548182384057,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
825.0,0.0,0.0,0.03,4.0,0.0,258.78,262.2,308.04,,0.0,-85.32737720273201,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
840.0,0.0,0.0,0.02,205.0,0.0,210.74,214.25,246.11,61.0,0.0,-22.516874614940747,,2025-12-19,0.29021218343600275,0.040320000648498534,0.0
345.0,0.0,0.0,302.56,4.0,0.0,0.0,0.0,0.65,55.0,0.0,2.175140363300727,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
350.0,0.0,0.0,299.0,202.0,0.0,0.0,0.0,0.71,10.0,0.0,3.4904325356855566,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
355.0,0.0,0.0,286.85,4.0,0.0,0.0,0.0,0.73,5.0,0.0,-3.7442752919296822,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
360.0,0.0,0.0,287.16,2.0,0.0,0.0,0.0,0.68,1.0,0.0,1.5510168804551085,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
365.0,0.0,0.0,274.59,4.0,0.0,0.0,0.0,0.8,2.0,0.0,-6.203690947160112,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
370.0,0.0,0.0,273.16,2.0,0.0,0.0,0.0,0.71,4.0,0.0,-2.608398774775253,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
375.0,0.0,0.0,264.77,2.0,0.0,0.0,0.0,0.89,8.0,0.0,-6.243106602390526,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
380.0,0.0,0.0,261.17,2.0,0.0,0.0,0.0,0.98,8.0,0.0,-4.9978144300057465,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
385.0,0.0,0.0,256.71,6.0,0.0,0.0,0.0,0.98,6.0,0.0,-4.5225222576209205,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
390.0,0.0,0.0,251.82,2.0,0.0,0.0,0.0,1.03,2.0,0.0,-4.527230085236141,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
395.0,0.0,0.0,247.29,15.0,0.0,0.0,0.0,0.96,1.0,0.0,-4.051937912851372,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
400.0,0.0,0.0,241.95,2.0,0.0,0.0,0.0,1.16,23.0,0.0,-4.656645740466587,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
405.0,0.0,0.0,238.92,2.0,0.0,0.0,0.0,1.02,2.0,0.0,-2.6113535680817677,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
410.0,0.0,0.0,230.51,6.0,0.0,0.0,0.0,1.01,1.0,0.0,-6.076061395696968,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
415.0,0.0,0.0,227.18,4.0,0.0,0.0,0.0,1.18,59.0,0.0,-4.640769223312191,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
420.0,0.0,0.0,223.89,2.0,0.0,0.0,0.0,1.39,4.0,0.0,-3.2054770509273567,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
425.0,0.0,0.0,218.39,4.0,0.0,0.0,0.0,1.39,13.0,0.0,-3.7701848785425796,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
430.0,0.0,0.0,214.24,4.0,0.0,0.0,0.0,1.43,23.0,0.0,-3.0248927061578,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
435.0,0.0,0.0,207.72,2.0,0.0,0.0,0.0,1.52,2.0,0.0,-4.699600533773037,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
440.0,0.0,0.0,203.44,2.0,0.0,0.0,0.0,1.67,1.0,0.0,-4.194308361388181,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
445.0,0.0,0.0,198.54,4.0,0.0,0.0,0.0,1.58,1.0,0.0,-4.069016189003435,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
450.0,0.0,0.0,199.56,100.0,0.0,0.0,0.0,1.64,5.0,0.0,1.8262759833813789,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
455.0,0.0,0.0,188.25,7.0,0.0,0.0,0.0,1.91,1.0,0.0,-4.8184318442338,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
460.0,0.0,0.0,192.34,2.0,0.0,0.0,0.0,1.81,3.0,0.0,4.306860328150975,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
465.0,0.0,0.0,178.54,2.0,0.0,0.0,0.0,1.64,3.0,0.0,-4.387847499464243,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
470.0,0.0,0.0,173.93,1.0,0.0,0.0,0.0,1.98,10.0,0.0,-4.402555327079455,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
475.0,0.0,0.0,174.97,2.0,0.0,0.0,0.0,2.08,23.0,0.0,1.4727368453053487,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
480.0,0.0,0.0,173.48,1.0,0.0,0.0,0.0,2.47,38.0,0.0,4.52802901769013,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
485.0,0.0,0.0,167.3,2.0,0.0,0.0,0.0,2.41,15.0,0.0,3.3433211900749313,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
490.0,0.0,0.0,162.69,2.0,0.0,0.0,0.0,2.36,2.0,0.0,3.7186133624597346,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
495.0,0.0,0.0,150.02,2.0,0.0,0.0,0.0,2.92,5.0,0.0,-4.57609446515545,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
500.0,0.0,0.0,151.14,2.0,0.0,0.0,0.0,2.74,42.0,0.0,1.659197707229282,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
505.0,0.0,0.0,142.25,3.0,0.0,0.0,0.0,2.88,25.0,0.0,-2.4355101203859135,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
510.0,0.0,0.0,141.73,2.0,0.0,0.0,0.0,3.51,15.0,0.0,1.3497820519989148,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
515.0,0.0,0.0,129.28,5.0,0.0,0.0,0.0,3.19,4.0,0.0,-5.8449257756163036,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
520.0,0.0,0.0,125.08,2.0,0.0,0.0,0.0,3.44,18.0,0.0,-5.359633603231472,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
525.0,0.0,0.0,125.28,2.0,0.0,0.0,0.0,3.77,2.0,0.0,-0.5543414308467476,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
530.0,0.0,0.0,115.13,10.0,0.0,0.0,0.0,3.95,8.0,0.0,-5.949049258461926,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
535.0,0.0,0.0,118.3,3.0,0.0,0.0,0.0,4.43,4.0,0.0,1.6762429139229198,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
536.0,0.0,0.0,111.54,2.0,0.0,0.0,0.0,3.8,1.0,0.0,-3.4666986516001543,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
537.0,0.0,0.0,102.8,1.0,8.0,0.0,0.0,5.27,10.0,0.0,-12.689640217123241,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
538.0,0.0,0.0,83.0,1.0,14.0,0.0,0.0,5.28,10.0,0.0,-31.51258178264621,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
539.0,0.0,0.0,115.59,2.0,0.0,0.0,0.0,4.53,2.0,0.0,2.8144766518307165,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
540.0,0.0,0.0,111.67,2.0,0.0,0.0,0.0,4.8,4.0,0.0,-0.3884649136923599,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
541.0,107.14,110.42,98.68,6.0,9.0,4.32,4.36,4.23,1.0,138.0,-1.8314064792153317,0.1664064792153397,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
542.0,0.0,0.0,111.8,2.0,0.0,0.0,0.0,5.12,1.0,0.0,1.3956519552615845,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
543.0,110.4,113.88,106.25,10.0,23.0,0.0,0.0,3.94,1.0,0.0,3.902710389738516,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
544.0,0.0,0.0,112.5,4.0,0.0,0.0,0.0,4.99,101.0,0.0,4.19976882421544,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
545.0,0.0,0.0,101.3,2.0,0.0,0.0,0.0,4.71,18.0,0.0,-5.733172741307527,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
546.0,0.0,0.0,110.22,10.0,0.0,0.0,0.0,5.47,1.0,0.0,3.413885693169391,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
547.0,95.27,96.32,75.64,1.0,0.0,4.36,4.39,5.85,1.0,164.0,-8.9290558723537,8.384055872353699,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
548.0,0.0,0.0,105.66,1.0,0.0,0.0,0.0,4.05,1.0,0.0,2.2480025621233466,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
549.0,0.0,0.0,95.4,1.0,6.0,0.0,0.0,4.59,1.0,0.0,-7.564939003399729,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
550.0,0.0,0.0,97.02,7.0,0.0,0.0,0.0,5.06,264.0,0.0,-5.4278805689228165,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
551.0,0.0,0.0,105.14,4.0,0.0,0.0,0.0,4.71,2.0,0.0,4.029177865554232,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
552.0,0.0,0.0,96.74,1.0,0.0,0.0,0.0,4.9,1.0,0.0,-3.5737636999688647,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
553.0,0.0,0.0,100.75,6.0,0.0,0.0,0.0,5.25,1.0,0.0,1.0732947345080674,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
554.0,62.21,64.01,50.12,8.0,8.0,0.0,0.0,4.78,400.0,0.0,-35.1096468310149,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
555.0,0.0,0.0,104.25,3.0,0.0,0.0,0.0,5.75,1.0,0.0,6.047411603462024,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
556.0,93.46,96.71,86.2,1.0,44.0,4.92,4.96,9.6,1.0,207.0,-1.3205299620610589,-0.3294700379389326,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
557.0,0.0,0.0,84.57,2.0,50.0,0.0,0.0,5.06,1.0,0.0,-10.968471527584029,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
558.0,95.63,98.98,90.2,4.0,85.0,0.0,0.0,6.44,2.0,0.0,1.3735869068929105,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
559.0,0.0,0.0,89.0,2.0,0.0,0.0,0.0,6.03,2.0,0.0,-5.534354658630178,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
560.0,0.0,0.0,90.47,3.0,0.0,0.0,0.0,5.88,2518.0,0.0,-2.927296224153139,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
561.0,0.0,0.0,83.12,1.0,41.0,0.0,0.0,5.29,1.0,0.0,-8.700237789676223,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
562.0,0.0,0.0,94.55,1.0,0.0,0.0,0.0,6.4,1.0,0.0,2.606820644800692,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
563.0,0.0,0.0,92.81,3.0,0.0,0.0,0.0,6.5,5.0,0.0,1.7538790792777377,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
564.0,0.0,0.0,93.17,2.0,0.0,0.0,0.0,5.69,1.0,0.0,3.9109375137546607,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
565.0,89.11,92.57,83.72,1.0,423.0,0.0,0.0,6.9,6.0,0.0,1.3579959482315758,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
566.0,0.0,0.0,80.71,1.0,160.0,0.0,0.0,7.27,8.0,0.0,-8.15494561729139,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
567.0,0.0,0.0,84.01,2.0,0.0,0.0,0.0,5.71,1.0,0.0,-2.3078871828144543,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
568.0,0.0,0.0,87.37,30.0,0.0,0.0,0.0,5.9,1.0,0.0,1.8491712516624546,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
569.0,85.58,88.95,71.49,1.0,207.0,0.0,0.0,5.99,101.0,0.0,2.6412296861394964,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
570.0,0.0,0.0,85.86,10.0,0.0,0.0,0.0,7.47,38.0,0.0,0.7432881206164126,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
571.0,0.0,0.0,86.5,2.0,0.0,0.0,0.0,6.03,10.0,0.0,3.810346555093332,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
572.0,0.0,0.0,76.09,2.0,0.0,0.0,0.0,5.75,1.0,0.0,-5.332595010429628,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
573.0,78.28,81.62,70.62,2.0,379.0,0.0,0.0,6.92,1.0,0.0,-1.6555365759527092,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
574.0,0.0,0.0,85.96,2.0,0.0,0.0,0.0,7.14,1.0,0.0,5.121521858524204,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
575.0,0.0,0.0,76.22,2.0,0.0,0.0,0.0,7.02,55.0,0.0,-3.511419706998751,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
576.0,0.0,0.0,75.92,2.0,0.0,0.0,0.0,6.47,20.0,0.0,-2.27436127252183,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
577.0,0.0,0.0,75.62,1.0,0.0,0.0,0.0,7.26,9.0,0.0,-2.377302838044912,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
578.0,0.0,0.0,78.03,30.0,0.0,0.0,0.0,7.29,31.0,0.0,0.9897555964321185,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
579.0,73.02,76.4,64.7,1.0,310.0,0.0,0.0,8.8,3.0,0.0,-2.8531859690909442,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
580.0,0.0,0.0,72.09,2.0,0.0,0.0,0.0,7.68,380.0,0.0,-3.366127534614037,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
581.0,0.0,0.0,69.85,1.0,0.0,0.0,0.0,7.15,10.0,0.0,-4.089069100137003,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
582.0,0.0,0.0,70.45,1.0,0.0,0.0,0.0,7.11,7.0,0.0,-2.462010665660074,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
583.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,7.86,9.0,0.0,2.3250477688168445,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
584.0,0.0,0.0,75.13,1.0,0.0,0.0,0.0,8.7,2.0,0.0,2.6021062032938715,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
585.0,0.0,0.0,72.1,3.0,0.0,0.0,0.0,9.52,6.0,0.0,-0.26083536222920145,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
586.0,0.0,0.0,70.4,4.0,0.0,0.0,0.0,9.57,1.0,0.0,-1.023776927752273,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
587.0,0.0,0.0,64.81,5.0,0.0,0.0,0.0,6.91,1.0,0.0,-2.9667184932752377,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
588.0,0.0,0.0,70.64,1.0,0.0,0.0,0.0,8.39,1.0,0.0,2.370339941201678,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
589.0,0.0,0.0,69.82,1.0,0.0,0.0,0.0,10.1,1.0,0.0,0.827398375678591,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
590.0,0.0,0.0,62.0,15.0,0.0,0.0,0.0,9.58,56.0,0.0,-5.485543189844364,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
591.0,0.0,0.0,67.64,17.0,0.0,0.0,0.0,9.99,1.0,0.0,0.7315152446325541,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
592.0,0.0,0.0,68.44,1.0,0.0,0.0,0.0,7.45,6.0,0.0,5.058573679109472,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
593.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,7.64,6.0,0.0,-3.5843678864134887,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
594.0,0.0,0.0,58.56,2.0,350.0,0.0,0.0,10.45,1.0,0.0,-5.847309451936567,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
595.0,0.0,0.0,59.67,5.0,0.0,0.0,0.0,10.19,34.0,0.0,-3.4902510174596415,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
596.0,0.0,0.0,64.93,1.0,0.0,0.0,0.0,10.95,1.0,0.0,1.9968074170173935,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
597.0,0.0,0.0,61.8,1.0,0.0,0.0,0.0,8.04,1.0,0.0,2.763865851494309,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
598.0,0.0,0.0,58.03,388.0,0.0,0.0,0.0,11.93,1.0,0.0,-3.9090757140287664,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
599.0,0.0,0.0,63.5,1.0,0.0,0.0,0.0,11.27,1.0,0.0,3.207982720448271,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
600.0,0.0,0.0,55.39,26.0,0.0,0.0,0.0,10.0,277.0,0.0,-2.644958845074811,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
601.0,0.0,0.0,60.75,1.0,0.0,0.0,0.0,8.48,4.0,0.0,5.222099589402106,,2025-12-31,0.32306639288158795,0.040320000648498534,0.0
